"","09FEB20","0244","TC12","14FEB20","JBU","  91 ","10","14","20200214","20200214","2138","0111","510   ","20200209","SC20","BOS ","1638","DM","-0500","TPA ","2011","-0500","32M ","","","","1638","2138","","","","","2011","0111","","","583 ","","","","","","0","","","32H ","","5606477","","","","0","0","0",">  92 ","","JFK","2","0","2020-02-14 21:38:00.000","0","2020-02-15 01:11:00.000","18","7","0","0","0091"
"","14FEB20","1529","DRAT","14FEB20","JBU","  92 ","10","14","20200214","20200215","0156","0449","-J9510","20200214","X110","TPA ","2056","DM","-0500","BOS ","2349","-0500","32M ","","","","2056","0156","","0156","","","2349","0449","","","CANX","","","","","","0","","","32H ","","5606486","510 ","","R","5","0","0","> 741 ","","JFK","2","0","2020-02-15 01:56:00.000","0","2020-02-15 04:49:00.000","0","0","0","0","0092"
"","14FEB20","1529","DRAT","14FEB20","JBU","  92 ","11","14","20200214","20200215","0156","0449","510   ","20200214","X110","TPA ","2056","DM","-0500","TPA ","2349","-0500","32M ","","","","2056","0156","","0156","","","2106","0206","","0206","","","","","","","5","","BOS ","32H ","","5669474","","","","5","0","0","> 741 ","","JFK","2","0","2020-02-15 01:56:00.000","0","2020-02-15 02:06:00.000","14","7","0","0","0092"
"","14FEB20","1530","DRAT","14FEB20","JBU","  92 ","14","14","20200214","20200215","0156","0449","-J9510","20200214","X108","TPA ","2056","DM","-0500","BOS ","2349","-0500","32M ","","","","2136","0236","","0236","","","0029","0529","","","CANX","","","","","","0","","BOS ","32H ","","5669475","510 ","","R","5","0","0","","","JFK","2","0","2020-02-15 02:36:00.000","0","2020-02-15 05:29:00.000","0","0","0","0","0092"
"","14FEB20","1530","DRAT","14FEB20","JBU","  92 ","15","14","20200214","20200215","0156","0449","510   ","20200214","X108","TPA ","2056","DM","-0500","TPA ","2349","-0500","32M ","","","","2136","0236","","0236","","","2146","0246","","0246","","","","","","","5","","BOS ","32H ","","5669476","","","","5","0","0","","","JFK","2","0","2020-02-15 02:36:00.000","0","2020-02-15 02:46:00.000","14","7","0","0","0092"
"","14FEB20","1531","DRAT","14FEB20","JBU","  92 ","17","14","20200214","20200215","0156","0449","-J9510","20200214","X112","TPA ","2056","DM","-0500","BOS ","2349","-0500","32M ","","","","2216","0316","","","","","0109","0609","","","CANX","","","","","","0","","BOS ","32H ","","5669477","510 ","","R","18","0","0","","","JFK","2","0","2020-02-15 03:16:00.000","0","2020-02-15 06:09:00.000","0","0","0","0","0092"
"","14FEB20","1532","DRAT","14FEB20","JBU","  92 ","19","14","20200214","20200215","0156","0340","510   ","20200214","X112","TPA ","2056","DM","-0500","ORH ","2240","-0500","32M ","","","","2216","0316","","0316","0318","","2240","0340","0335","0340","","","","","","","18","","BOS ","32H ","","5669478","","","","18","0","0","","","JFK","2","0","2020-02-15 03:16:00.000","0","2020-02-15 03:40:00.000","14","7","0","0","0092"
"","14FEB20","1533","DRAT","14FEB20","JBU","  92 ","21","14","20200214","20200215","0410","0703","510   ","20200214","X112","ORH ","2310","DM","-0500","BOS ","0203","-0500","32M ","","","","2310","0410","","0410","0415","","0203","0703","0700","0703","","","","","","","18","","BOS ","32H ","","5669479","","","","18","0","0","","","JFK","2","0","2020-02-15 04:10:00.000","0","2020-02-15 07:03:00.000","18","7","0","0","0092"
"","07FEB20","1050","JB60","14FEB20","JBU","  97 ","10","14","20200214","20200215","0103","0549","994   ","20200207","","JFK ","2003","DM","-0500","DEN ","2249","-0700","321 ","","","","2003","0103","","","","A33 ","2249","0549","","","","","","","","","0","","","321 ","","5606497","","","","0","0","0",">  98 ","","JFK","2","0","2020-02-15 01:03:00.000","0","2020-02-15 05:49:00.000","29","7","0","0","0097"
"","07FEB20","1050","JB60","14FEB20","JBU","  98 ","10","14","20200214","20200215","0659","1035","994   ","20200207","","DEN ","2359","DM","-0700","JFK ","0535","-0500","321 ","","","A33 ","2359","0659","","","","","0535","1035","","","","","","","","","0","","","321 ","","5606515","","","","0","0","0","> 627 ","","JFK","2","0","2020-02-15 06:59:00.000","0","2020-02-15 10:35:00.000","15","7","0","0","0098"
"","08FEB20","1518","JB60","14FEB20","JBU"," 100 ","10","14","20200214","20200215","0612","1100","991   ","20200208","SC05","LAX ","2212","DM","-0800","FLL ","0600","-0500","32S ","","","","2212","0612","","","","","0600","1100","","","964 ","","","","","","0","","","32S ","","5606520","","","","0","0","0","> 577 ","","JFK","2","0","2020-02-15 06:12:00.000","0","2020-02-15 11:00:00.000","15","7","0","0","0100"
"","08FEB20","2126","TC12","14FEB20","JBU"," 101 ","10","14","20200214","20200215","0016","0611","984   ","20200208","SC05","FLL ","1916","DM","-0500","LAX ","2211","-0800","32S ","","","","1916","0016","","","","","2211","0611","","","988 ","","","","","","0","","","32S ","","5606531","","","","0","0","0",">1424 ","","JFK","2","0","2020-02-15 00:16:00.000","0","2020-02-15 06:11:00.000","17","7","0","0","0101"
"","10FEB20","0148","ZDIA","14FEB20","JBU"," 102 ","10","14","20200214","20200215","0030","0204","316   ","20200210","SC13","JFK ","1930","DM","-0500","BUF ","2104","-0500","E90 ","","","","1930","0030","","","","","2104","0204","","","274 ","","","","","","0","","","E90 ","","5606542","","","","0","0","0",">1001 ","","JFK","2","0","2020-02-15 00:30:00.000","0","2020-02-15 02:04:00.000","29","7","0","0","0102"
